"TOA5","MAT06_GHBLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2018-06-10.CR1","49837","Table1"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","CT1_10cm_Avg","CT2_10cm_Avg","CT3_10cm_Avg","GH1_10cm_Avg","GH2_10cm_Avg","GH3_10cm_Avg","CT1_10cm_VW","CT1_10cm_PA_uS","CT2_10cm_VW","CT2_10cm_PA_uS","CT3_10cm_VW","CT3_10cm_PA_uS","GH1_10cm_VW","GH1_10cm_PA_uS","GH2_10cm_VW","GH2_10cm_PA_uS","GH3_10cm_VW","GH3_10cm_PA_uS","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","Volts"
"","","Avg","Smp","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min"
"2022-06-19 13:00:00",30951,14.52,38.73,24.98,28.69,3.901,-0.12,1.117,-0.177,0.088,-0.333,0.177,23.7,0.301,27.86,0.087,19.95,0.171,23.45,0.1,20.56,0.175,23.59,13.76
"2022-06-19 14:00:00",30952,14.47,38.8,24.05,29.85,4.423,-0.122,1.23,-0.174,0.113,-0.336,0.176,23.65,0.301,27.86,0.088,19.99,0.17,23.42,0.1,20.55,0.173,23.52,13.77
"2022-06-19 15:00:00",30953,14.61,32.17,23.5,26.43,4.839,-0.117,1.239,-0.171,0.138,-0.333,0.176,23.65,0.302,27.87,0.089,20.06,0.17,23.41,0.1,20.56,0.172,23.49,13.79
"2022-06-19 16:00:00",30954,14.86,33.37,22.36,26.29,5.067,-0.116,1.206,-0.166,0.163,-0.33,0.176,23.65,0.303,27.91,0.09,20.11,0.169,23.38,0.1,20.58,0.171,23.45,13.78
"2022-06-19 17:00:00",30955,13.98,37.03,20.84,28.97,5.075,-0.118,1.131,-0.176,0.181,-0.335,0.176,23.65,0.304,27.93,0.091,20.14,0.169,23.37,0.101,20.59,0.17,23.41,13.79
"2022-06-19 18:00:00",30956,12.91,43.44,17.98,38.49,4.945,-0.117,1.034,-0.171,0.192,-0.338,0.177,23.67,0.305,27.95,0.091,20.17,0.168,23.36,0.101,20.59,0.169,23.4,12.85
"2022-06-19 19:00:00",30957,12.73,48.38,15.69,46.63,4.696,-0.113,0.948,-0.177,0.183,-0.336,0.177,23.7,0.305,27.97,0.092,20.18,0.168,23.36,0.101,20.6,0.169,23.37,12.8
"2022-06-19 20:00:00",30958,11.71,56.09,14.3,43.84,4.389,-0.117,0.88,-0.175,0.181,-0.338,0.178,23.71,0.305,27.98,0.091,20.17,0.168,23.36,0.101,20.59,0.168,23.36,12.78
"2022-06-19 21:00:00",30959,10.14,64.12,12.29,62.34,4.063,-0.121,0.816,-0.178,0.177,-0.337,0.178,23.72,0.305,27.98,0.089,20.07,0.168,23.36,0.101,20.6,0.168,23.34,12.76
"2022-06-19 22:00:00",30960,8.22,66.06,7.953,63.09,3.716,-0.125,0.716,-0.182,0.157,-0.344,0.179,23.74,0.305,27.98,0.089,20.06,0.168,23.33,0.101,20.59,0.168,23.34,12.74
"2022-06-19 23:00:00",30961,5.331,71.23,5.339,74.08,3.351,-0.123,0.596,-0.179,0.134,-0.346,0.178,23.72,0.305,27.98,0.089,20.05,0.168,23.33,0.101,20.59,0.168,23.33,12.73
"2022-06-20 00:00:00",30962,4.425,69.67,3.872,71.04,2.964,-0.128,0.48,-0.182,0.108,-0.343,0.178,23.72,0.305,27.97,0.088,20.03,0.168,23.33,0.101,20.59,0.168,23.33,12.72
"2022-06-20 01:00:00",30963,4.136,73.79,4.227,72.24,2.585,-0.129,0.377,-0.178,0.091,-0.342,0.178,23.71,0.305,27.95,0.088,20.02,0.167,23.32,0.101,20.59,0.167,23.32,12.71
"2022-06-20 02:00:00",30964,5.477,67.47,6.119,64.11,2.244,-0.125,0.296,-0.179,0.072,-0.34,0.177,23.68,0.305,27.97,0.088,20.01,0.167,23.32,0.101,20.6,0.168,23.33,12.7
"2022-06-20 03:00:00",30965,7.616,58.8,9.2,53.91,1.974,-0.119,0.244,-0.173,0.066,-0.338,0.176,23.64,0.305,27.95,0.088,20.01,0.167,23.29,0.101,20.62,0.167,23.3,12.71
"2022-06-20 04:00:00",30966,10.18,50.5,11.89,47.25,1.81,-0.12,0.237,-0.175,0.065,-0.332,0.175,23.6,0.304,27.94,0.088,19.99,0.167,23.29,0.101,20.62,0.167,23.29,12.72
"2022-06-20 05:00:00",30967,13.19,42.43,14.95,38.53,1.775,-0.115,0.282,-0.17,0.072,-0.327,0.173,23.55,0.304,27.93,0.088,19.99,0.166,23.27,0.102,20.63,0.166,23.26,12.73
"2022-06-20 06:00:00",30968,15.73,34.57,20.01,29.24,1.878,-0.112,0.378,-0.167,0.086,-0.323,0.172,23.51,0.304,27.93,0.088,19.99,0.166,23.25,0.102,20.64,0.165,23.23,12.74
"2022-06-20 07:00:00",30969,15.96,31.42,26.13,25.51,2.075,-0.11,0.506,-0.167,0.111,-0.321,0.171,23.46,0.303,27.9,0.088,19.99,0.165,23.22,0.102,20.64,0.164,23.19,12.76
"2022-06-20 08:00:00",30970,16.9,28.17,26.87,23.49,2.357,-0.108,0.662,-0.165,0.153,-0.319,0.171,23.44,0.302,27.89,0.088,19.99,0.164,23.19,0.102,20.66,0.163,23.15,12.8
"2022-06-20 09:00:00",30971,17.46,30.38,27.25,22.25,2.677,-0.101,0.847,-0.16,0.218,-0.316,0.169,23.38,0.302,27.87,0.086,19.92,0.164,23.18,0.103,20.67,0.161,23.08,12.81
"2022-06-20 10:00:00",30972,18.07,29.76,26.31,23.75,3.105,-0.099,1.061,-0.157,0.316,-0.31,0.168,23.33,0.302,27.87,0.086,19.91,0.163,23.14,0.103,20.67,0.161,23.06,12.82
"2022-06-20 11:00:00",30973,18.61,28.33,28.27,21.36,3.655,-0.096,1.323,-0.156,0.468,-0.31,0.166,23.27,0.302,27.87,0.087,19.97,0.162,23.13,0.103,20.67,0.159,23,12.94
"2022-06-20 12:00:00",30974,19.21,27.78,28.73,24.74,4.337,-0.09,1.643,-0.154,0.583,-0.305,0.165,23.22,0.301,27.86,0.088,19.99,0.161,23.08,0.103,20.68,0.158,22.98,13.46
"2022-06-20 13:00:00",30975,19.51,26.54,29.23,21.15,5.02,-0.088,2.016,-0.151,0.71,-0.3,0.164,23.18,0.301,27.86,0.088,20.03,0.161,23.07,0.103,20.68,0.157,22.94,13.4
"2022-06-20 14:00:00",30976,19.64,26.92,27.98,20.05,5.631,-0.08,2.307,-0.145,0.833,-0.302,0.163,23.14,0.301,27.86,0.09,20.1,0.16,23.04,0.103,20.7,0.157,22.91,13.2
"2022-06-20 15:00:00",30977,19.17,27.64,27.6,22.48,6.109,-0.071,2.399,-0.145,0.905,-0.302,0.162,23.1,0.302,27.87,0.091,20.16,0.16,23.02,0.104,20.72,0.156,22.87,13.47
"2022-06-20 16:00:00",30978,18.63,25.87,27.57,20.4,6.378,-0.076,2.354,-0.15,0.922,-0.302,0.161,23.08,0.302,27.87,0.092,20.2,0.158,22.98,0.104,20.74,0.155,22.84,13.17
"2022-06-20 17:00:00",30979,18.17,26.55,26.79,20.88,6.428,-0.08,2.266,-0.149,0.926,-0.3,0.161,23.08,0.302,27.89,0.093,20.24,0.158,22.96,0.104,20.75,0.155,22.84,13.68
"2022-06-20 18:00:00",30980,17.74,30.66,23.7,29.37,6.327,-0.075,2.167,-0.151,0.896,-0.305,0.161,23.08,0.302,27.89,0.094,20.28,0.158,22.96,0.105,20.78,0.155,22.84,12.87
"2022-06-20 19:00:00",30981,17.57,37.3,19.92,36.48,6.098,-0.08,2.019,-0.146,0.836,-0.301,0.161,23.08,0.303,27.91,0.095,20.32,0.157,22.94,0.105,20.79,0.155,22.85,12.82
"2022-06-20 20:00:00",30982,15.49,50.3,16.25,52.7,5.801,-0.082,1.898,-0.152,0.759,-0.309,0.162,23.11,0.304,27.93,0.095,20.33,0.157,22.94,0.106,20.81,0.155,22.85,12.78
"2022-06-20 21:00:00",30983,13.62,47.69,13.53,45.13,5.452,-0.088,1.759,-0.159,0.683,-0.309,0.162,23.11,0.304,27.94,0.095,20.35,0.157,22.94,0.106,20.82,0.156,22.87,12.77
"2022-06-20 22:00:00",30984,13.93,47.45,14.28,54.09,5.118,-0.082,1.604,-0.156,0.622,-0.305,0.162,23.13,0.304,27.94,0.096,20.36,0.157,22.92,0.106,20.82,0.156,22.89,12.75
"2022-06-20 23:00:00",30985,11.22,63.57,10.65,65.14,4.744,-0.089,1.454,-0.156,0.554,-0.311,0.163,23.14,0.305,27.95,0.095,20.35,0.157,22.92,0.106,20.82,0.157,22.91,12.73
"2022-06-21 00:00:00",30986,8.79,63.28,8.02,70.68,4.371,-0.091,1.306,-0.159,0.494,-0.317,0.163,23.15,0.305,27.97,0.095,20.35,0.157,22.91,0.106,20.83,0.157,22.94,12.73
"2022-06-21 01:00:00",30987,7.926,71.13,7.102,74.39,4.011,-0.089,1.16,-0.16,0.436,-0.315,0.163,23.17,0.305,27.97,0.095,20.33,0.157,22.91,0.106,20.83,0.157,22.94,12.72
"2022-06-21 02:00:00",30988,8.15,65.87,7.317,69.74,3.664,-0.091,1.042,-0.154,0.379,-0.309,0.163,23.17,0.305,27.97,0.095,20.32,0.156,22.89,0.106,20.83,0.158,22.95,12.72
"2022-06-21 03:00:00",30989,9.35,65.13,9.41,65.27,3.367,-0.087,0.984,-0.154,0.337,-0.309,0.164,23.18,0.305,27.98,0.094,20.3,0.156,22.89,0.107,20.85,0.158,22.95,12.71
"2022-06-21 04:00:00",30990,12.32,47.88,13.08,45.42,3.158,-0.087,0.94,-0.151,0.308,-0.303,0.164,23.18,0.305,27.98,0.094,20.3,0.156,22.89,0.107,20.86,0.157,22.92,12.73
"2022-06-21 05:00:00",30991,15.09,43.74,17.63,43.2,3.081,-0.079,0.965,-0.142,0.321,-0.294,0.164,23.18,0.305,27.98,0.094,20.28,0.156,22.89,0.107,20.86,0.157,22.91,12.74
"2022-06-21 06:00:00",30992,15.98,42.64,19.04,39.94,3.114,-0.077,1.136,-0.142,0.371,-0.293,0.163,23.17,0.305,27.97,0.093,20.25,0.156,22.87,0.107,20.87,0.156,22.88,12.76
"2022-06-21 07:00:00",30993,15.68,39.9,19.58,33.34,3.249,-0.08,1.379,-0.147,0.43,-0.292,0.163,23.15,0.305,27.97,0.093,20.24,0.155,22.85,0.107,20.87,0.156,22.87,12.78
"2022-06-21 08:00:00",30994,16.22,49.7,21.01,45.6,3.487,-0.072,1.668,-0.142,0.509,-0.291,0.162,23.13,0.305,27.95,0.092,20.2,0.155,22.84,0.108,20.9,0.155,22.84,12.83
"2022-06-21 09:00:00",30995,13.86,62.29,16.56,55.18,3.701,-0.074,2.226,-0.144,0.634,-0.295,0.162,23.1,0.304,27.94,0.09,20.09,0.155,22.83,0.108,20.9,0.154,22.8,12.95
"2022-06-21 10:00:00",30996,10.81,58.05,12.91,52.24,3.915,-0.067,2.633,-0.15,0.786,-0.295,0.161,23.08,0.304,27.94,0.089,20.05,0.155,22.83,0.108,20.9,0.153,22.77,13.49
"2022-06-21 11:00:00",30997,11.67,57.99,18.46,40.61,4.166,-0.052,2.501,-0.143,0.817,-0.289,0.161,23.07,0.304,27.93,0.088,20.02,0.155,22.83,0.108,20.91,0.153,22.77,13.22
"2022-06-21 12:00:00",30998,11.34,57.13,18.48,41.09,4.367,-0.038,2.334,-0.145,0.858,-0.285,0.161,23.07,0.304,27.93,0.088,20.03,0.15,22.66,0.11,21,0.153,22.76,13.45
"2022-06-21 13:00:00",30999,11.77,56.07,18.95,39.65,4.589,-0.03,2.327,-0.14,1.006,-0.283,0.161,23.06,0.304,27.93,0.089,20.05,0.149,22.62,0.11,21.01,0.152,22.72,13.18
"2022-06-21 14:00:00",31000,12.28,58.59,20.1,47.85,4.809,0.001,2.346,-0.134,1.065,-0.279,0.161,23.06,0.303,27.91,0.089,20.06,0.149,22.61,0.11,21.01,0.151,22.69,13.2
"2022-06-21 15:00:00",31001,11.34,62.6,14.88,53.27,4.931,0.01,2.514,-0.139,1.086,-0.285,0.161,23.07,0.304,27.93,0.089,20.05,0.149,22.61,0.111,21.02,0.152,22.71,13.63
"2022-06-21 16:00:00",31002,10.72,67.14,14.45,58.14,5.037,0.029,2.585,-0.142,1.095,-0.28,0.161,23.07,0.303,27.91,0.089,20.06,0.149,22.6,0.11,21.01,0.151,22.69,12.94
"2022-06-21 17:00:00",31003,10.79,66.43,13.5,63.08,5.058,0.035,2.548,-0.139,1.066,-0.283,0.162,23.1,0.304,27.93,0.09,20.09,0.149,22.61,0.11,21.01,0.152,22.72,12.87
"2022-06-21 18:00:00",31004,11.52,64.92,12.71,62.66,5.043,0.052,2.357,-0.135,1.029,-0.274,0.162,23.11,0.304,27.94,0.09,20.11,0.149,22.61,0.111,21.02,0.152,22.73,12.97
"2022-06-21 19:00:00",31005,10.99,67.45,11.54,66.22,4.96,0.054,2.181,-0.138,0.974,-0.281,0.163,23.14,0.304,27.94,0.089,20.07,0.149,22.61,0.111,21.04,0.153,22.76,12.83
"2022-06-21 20:00:00",31006,10.88,66.92,10.98,67.47,4.848,0.058,2.042,-0.133,0.922,-0.278,0.163,23.14,0.305,27.95,0.09,20.09,0.149,22.61,0.111,21.02,0.153,22.77,12.78
"2022-06-21 21:00:00",31007,10.51,74.83,12.87,69.8,4.668,0.043,1.955,-0.134,0.858,-0.28,0.163,23.15,0.305,27.95,0.09,20.1,0.149,22.61,0.111,21.04,0.154,22.79,12.76
"2022-06-21 22:00:00",31008,9.13,74.99,8.88,76.87,4.445,0.03,1.845,-0.142,0.79,-0.284,0.163,23.17,0.305,27.97,0.09,20.11,0.149,22.61,0.111,21.04,0.154,22.81,12.74
"2022-06-21 23:00:00",31009,8.87,78.04,8.79,79.92,4.214,0.029,1.743,-0.144,0.72,-0.28,0.164,23.18,0.305,27.97,0.09,20.11,0.149,22.61,0.111,21.05,0.155,22.84,12.72
"2022-06-22 00:00:00",31010,8.13,85.9,7.757,85.2,3.962,0.019,1.648,-0.141,0.655,-0.276,0.164,23.18,0.305,27.95,0.09,20.09,0.149,22.61,0.111,21.05,0.155,22.85,12.71
"2022-06-22 01:00:00",31011,7.766,87.5,7.063,87.7,3.72,0.013,1.539,-0.135,0.596,-0.278,0.164,23.19,0.305,27.95,0.09,20.09,0.149,22.61,0.111,21.05,0.156,22.89,12.69
"2022-06-22 02:00:00",31012,6.052,89.8,6.051,82.1,3.47,0.002,1.399,-0.136,0.54,-0.283,0.164,23.19,0.304,27.94,0.088,20.03,0.149,22.6,0.112,21.06,0.157,22.92,12.7
"2022-06-22 03:00:00",31013,8.13,75.88,10.58,67.7,3.242,-0.001,1.278,-0.134,0.501,-0.274,0.164,23.19,0.304,27.94,0.088,20.02,0.149,22.61,0.112,21.08,0.157,22.94,12.7
"2022-06-22 04:00:00",31014,10.59,76.91,13.4,61.58,3.099,0.005,1.21,-0.132,0.48,-0.274,0.164,23.21,0.304,27.94,0.086,19.92,0.149,22.61,0.112,21.08,0.158,22.98,12.72
"2022-06-22 05:00:00",31015,10.47,67.96,16.93,55.82,3.017,0.008,1.262,-0.131,0.486,-0.271,0.164,23.21,0.304,27.94,0.086,19.91,0.149,22.61,0.113,21.1,0.159,22.99,12.74
"2022-06-22 06:00:00",31016,11.33,74.9,14.25,77.4,3.071,0.017,1.407,-0.133,0.544,-0.269,0.164,23.21,0.304,27.93,0.086,19.92,0.149,22.6,0.113,21.1,0.16,23.02,12.74
"2022-06-22 07:00:00",31017,10.46,69.05,10.62,70.62,3.173,0.019,1.555,-0.137,0.647,-0.272,0.166,23.25,0.304,27.94,0.087,19.97,0.149,22.61,0.113,21.12,0.161,23.07,12.74
"2022-06-22 08:00:00",31018,13.35,52.59,15.42,45.81,3.361,0.049,1.74,-0.127,0.707,-0.262,0.166,23.26,0.304,27.94,0.088,19.99,0.149,22.62,0.113,21.12,0.162,23.11,12.78
"2022-06-22 09:00:00",31019,14.12,45.9,16.65,45.45,3.564,0.073,1.938,-0.122,0.793,-0.257,0.166,23.26,0.304,27.93,0.088,20.01,0.149,22.61,0.113,21.13,0.162,23.13,12.77
"2022-06-22 10:00:00",31020,13.69,49.98,14.87,49.61,3.769,0.083,2.188,-0.124,0.944,-0.259,0.166,23.26,0.304,27.93,0.088,20.01,0.149,22.61,0.113,21.15,0.163,23.14,12.76
"2022-06-22 11:00:00",31021,15.17,42.6,18.89,39.42,4.092,0.121,2.512,-0.122,1.089,-0.252,0.166,23.27,0.303,27.91,0.089,20.06,0.149,22.6,0.113,21.15,0.163,23.15,12.81
"2022-06-22 12:00:00",31022,15.19,40.93,17.64,39.22,4.398,0.137,2.866,-0.123,1.151,-0.253,0.166,23.27,0.303,27.9,0.09,20.1,0.149,22.6,0.113,21.15,0.164,23.18,12.79
"2022-06-22 13:00:00",31023,15.52,39.22,17.87,38.47,4.782,0.168,3.431,-0.119,1.25,-0.252,0.167,23.3,0.302,27.89,0.091,20.17,0.148,22.58,0.114,21.16,0.165,23.22,12.8
"2022-06-22 14:00:00",31024,15.93,37.61,18.51,33,5.105,0.193,4,-0.118,1.311,-0.245,0.168,23.34,0.302,27.89,0.092,20.2,0.148,22.57,0.114,21.16,0.165,23.23,12.92
"2022-06-22 15:00:00",31025,15.11,36.9,16.43,37.58,5.321,0.21,4.256,-0.121,1.351,-0.246,0.169,23.4,0.302,27.87,0.093,20.25,0.147,22.54,0.114,21.16,0.167,23.3,13.07
"2022-06-22 16:00:00",31026,13.95,56.26,15,55.2,5.427,0.217,4.165,-0.123,1.331,-0.247,0.172,23.48,0.302,27.87,0.094,20.3,0.147,22.54,0.114,21.17,0.168,23.36,12.92
"2022-06-22 17:00:00",31027,11.96,80.8,13.42,71.94,5.426,0.22,3.714,-0.123,1.222,-0.245,0.173,23.53,0.301,27.86,0.095,20.35,0.147,22.54,0.114,21.16,0.171,23.45,12.84
"2022-06-22 18:00:00",31028,10.07,84.7,12,75.29,5.342,0.233,3.186,-0.121,1.136,-0.25,0.175,23.59,0.302,27.87,0.096,20.37,0.147,22.53,0.114,21.17,0.173,23.55,12.82
"2022-06-22 19:00:00",31029,8.47,91.5,10.15,82.6,5.197,0.254,2.873,-0.118,1.066,-0.248,0.175,23.61,0.302,27.87,0.096,20.4,0.147,22.53,0.114,21.17,0.176,23.65,12.78
"2022-06-22 20:00:00",31030,7.968,92,9.69,86.5,5.013,0.242,2.672,-0.125,0.989,-0.245,0.176,23.64,0.302,27.89,0.097,20.43,0.147,22.54,0.114,21.19,0.179,23.74,12.76
"2022-06-22 21:00:00",31031,7.19,93.4,7.948,90.2,4.806,0.227,2.501,-0.122,0.915,-0.251,0.177,23.68,0.302,27.89,0.098,20.45,0.147,22.54,0.114,21.19,0.182,23.87,12.73
"2022-06-22 22:00:00",31032,6.627,93.3,7.028,90.9,4.575,0.207,2.341,-0.116,0.841,-0.251,0.178,23.71,0.303,27.9,0.098,20.45,0.147,22.54,0.115,21.2,0.185,23.98,12.71
"2022-06-22 23:00:00",31033,6.263,95.1,6.825,89.4,4.332,0.187,2.153,-0.117,0.765,-0.25,0.178,23.72,0.303,27.9,0.098,20.47,0.147,22.54,0.115,21.21,0.188,24.07,12.69
"2022-06-23 00:00:00",31034,6.195,95.7,6.643,90.1,4.092,0.165,1.98,-0.117,0.697,-0.247,0.179,23.75,0.303,27.91,0.098,20.45,0.147,22.54,0.115,21.21,0.19,24.17,12.69
"2022-06-23 01:00:00",31035,6.012,97,6.543,92.2,3.863,0.147,1.831,-0.119,0.637,-0.245,0.179,23.76,0.303,27.91,0.098,20.47,0.147,22.54,0.115,21.21,0.193,24.25,12.68
"2022-06-23 02:00:00",31036,6.09,97,6.686,91.7,3.656,0.13,1.716,-0.119,0.587,-0.245,0.18,23.78,0.303,27.91,0.098,20.45,0.148,22.56,0.115,21.23,0.194,24.29,12.68
"2022-06-23 03:00:00",31037,6.35,96.9,7.004,91.4,3.479,0.122,1.637,-0.114,0.555,-0.245,0.18,23.79,0.303,27.91,0.098,20.45,0.147,22.54,0.115,21.23,0.196,24.36,12.68
"2022-06-23 04:00:00",31038,6.279,96.5,7.095,89.9,3.333,0.114,1.586,-0.116,0.534,-0.248,0.18,23.8,0.303,27.91,0.097,20.44,0.148,22.56,0.116,21.24,0.198,24.43,12.68
"2022-06-23 05:00:00",31039,6.824,91.5,9.12,78.05,3.246,0.114,1.564,-0.115,0.532,-0.25,0.18,23.79,0.303,27.91,0.097,20.44,0.147,22.54,0.116,21.25,0.199,24.47,12.69
"2022-06-23 06:00:00",31040,7.775,85.8,11.44,71.33,3.227,0.125,1.597,-0.117,0.551,-0.243,0.18,23.8,0.304,27.93,0.097,20.44,0.148,22.56,0.116,21.25,0.2,24.51,12.7
"2022-06-23 07:00:00",31041,8.15,83.8,12.17,63.16,3.266,0.136,1.706,-0.116,0.594,-0.242,0.181,23.82,0.304,27.93,0.097,20.43,0.148,22.56,0.116,21.27,0.201,24.55,12.73
"2022-06-23 08:00:00",31042,9.23,73.62,16.22,61.71,3.451,0.174,1.925,-0.11,0.689,-0.237,0.181,23.83,0.304,27.93,0.097,20.44,0.148,22.56,0.116,21.27,0.202,24.58,12.82
"2022-06-23 09:00:00",31043,9.9,69.5,16.46,49.39,3.676,0.205,2.195,-0.109,0.804,-0.231,0.181,23.83,0.304,27.93,0.097,20.44,0.147,22.54,0.117,21.28,0.203,24.62,12.84
"2022-06-23 10:00:00",31044,10.17,84.4,17.64,79.58,3.96,0.247,2.458,-0.111,0.951,-0.227,0.183,23.9,0.305,27.97,0.099,20.52,0.148,22.58,0.117,21.28,0.204,24.66,12.94
"2022-06-23 11:00:00",31045,7.221,92.5,7.725,92.4,4.463,0.216,2.612,-0.115,0.652,-0.24,0.193,24.28,0.313,28.2,0.126,21.69,0.171,23.46,0.117,21.29,0.213,24.97,12.83
"2022-06-23 12:00:00",31046,9.05,80.7,15.33,62.68,4.818,0.205,2.735,-0.107,0.639,-0.228,0.205,24.69,0.315,28.27,0.141,22.28,0.162,23.1,0.12,21.42,0.219,25.2,12.89
"2022-06-23 13:00:00",31047,9.42,79.52,13.66,67.88,4.782,0.174,2.389,-0.112,0.836,-0.199,0.249,26.2,0.319,28.4,0.146,22.47,0.16,23.03,0.122,21.51,0.225,25.38,12.99
"2022-06-23 14:00:00",31048,9.8,83,13.7,74.73,4.798,0.161,1.795,-0.111,0.843,-0.154,0.269,26.83,0.324,28.52,0.15,22.65,0.16,23.04,0.121,21.48,0.229,25.51,12.95
"2022-06-23 15:00:00",31049,7.478,86.8,8.31,87.8,4.876,0.151,1.288,-0.11,0.721,-0.179,0.299,27.79,0.342,29.08,0.166,23.25,0.198,24.45,0.121,21.48,0.242,25.97,12.85
"2022-06-23 16:00:00",31050,8.81,71.1,15.01,52.24,5.207,0.17,0.834,-0.107,0.441,-0.197,0.324,28.55,0.353,29.38,0.162,23.1,0.206,24.73,0.134,22.01,0.29,27.51,13.01
"2022-06-23 17:00:00",31051,10.87,64.99,14.48,58.69,4.959,0.155,0.491,-0.103,0.324,-0.202,0.329,28.7,0.354,29.42,0.166,23.25,0.214,25,0.136,22.09,0.328,28.65,13.17
"2022-06-23 18:00:00",31052,11.7,60.74,13.98,54.99,4.754,0.127,0.401,-0.104,0.249,-0.207,0.331,28.74,0.357,29.49,0.173,23.53,0.218,25.13,0.136,22.07,0.346,29.17,13
"2022-06-23 19:00:00",31053,11.44,65.13,12.85,61.71,4.497,0.097,0.352,-0.111,0.198,-0.214,0.332,28.77,0.362,29.64,0.179,23.76,0.22,25.21,0.136,22.07,0.362,29.65,12.85
"2022-06-23 20:00:00",31054,8.88,76.03,9.19,75.49,4.194,0.076,0.308,-0.111,0.165,-0.211,0.332,28.78,0.364,29.7,0.18,23.79,0.22,25.23,0.135,22.04,0.375,30.02,12.8
"2022-06-23 21:00:00",31055,7.722,89,7.876,88.7,3.865,0.06,0.272,-0.108,0.141,-0.22,0.332,28.77,0.366,29.74,0.179,23.75,0.219,25.2,0.134,22,0.379,30.11,12.76
"2022-06-23 22:00:00",31056,6.638,88.6,6.652,89.6,3.539,0.044,0.25,-0.112,0.125,-0.214,0.331,28.75,0.367,29.77,0.177,23.67,0.218,25.15,0.133,21.96,0.379,30.11,12.73
"2022-06-23 23:00:00",31057,6.2,93.1,6.185,92,3.24,0.036,0.231,-0.114,0.121,-0.219,0.331,28.75,0.367,29.79,0.175,23.6,0.213,24.98,0.132,21.93,0.377,30.06,12.72
"2022-06-24 00:00:00",31058,5.005,96.9,5.139,94.8,2.972,0.025,0.213,-0.11,0.113,-0.226,0.331,28.74,0.368,29.8,0.174,23.56,0.211,24.9,0.132,21.93,0.375,30.02,12.7
"2022-06-24 01:00:00",31059,4.653,97.8,4.792,95.6,2.73,0.018,0.197,-0.106,0.109,-0.221,0.331,28.74,0.368,29.8,0.172,23.51,0.21,24.88,0.132,21.9,0.373,29.95,12.69
"2022-06-24 02:00:00",31060,4.606,97.9,4.865,95.4,2.521,0.01,0.175,-0.106,0.102,-0.22,0.331,28.75,0.369,29.83,0.173,23.55,0.211,24.89,0.132,21.9,0.376,30.04,12.67
"2022-06-24 03:00:00",31061,4.614,97.5,4.987,93.1,2.402,0.003,0.161,-0.107,0.095,-0.22,0.336,28.89,0.372,29.93,0.179,23.76,0.223,25.31,0.133,21.95,0.394,30.53,12.66
"2022-06-24 04:00:00",31062,4.981,96.7,5.2,93.4,2.3,0.002,0.135,-0.109,0.097,-0.221,0.342,29.08,0.376,30.03,0.183,23.89,0.231,25.58,0.134,22.01,0.414,31.07,12.66
"2022-06-24 05:00:00",31063,5.745,88.8,6.377,86.2,2.176,-0.002,0.112,-0.106,0.104,-0.22,0.344,29.13,0.377,30.07,0.18,23.8,0.234,25.7,0.135,22.05,0.425,31.37,12.69
"2022-06-24 06:00:00",31064,6.763,81.4,8.12,77.38,2.092,-0.002,0.108,-0.108,0.114,-0.224,0.345,29.15,0.378,30.1,0.178,23.71,0.236,25.76,0.136,22.07,0.432,31.55,12.71
"2022-06-24 07:00:00",31065,8.04,76.26,10.49,64.35,2.103,-0.001,0.122,-0.104,0.121,-0.218,0.344,29.13,0.379,30.11,0.176,23.65,0.237,25.78,0.136,22.08,0.435,31.63,12.72
"2022-06-24 08:00:00",31066,9.6,69.72,13.42,58.7,2.225,0.012,0.158,-0.105,0.132,-0.213,0.344,29.12,0.379,30.12,0.175,23.61,0.237,25.78,0.136,22.08,0.435,31.63,12.83
"2022-06-24 09:00:00",31067,11.23,65.72,17.14,53.57,2.482,0.032,0.222,-0.102,0.152,-0.211,0.343,29.09,0.38,30.14,0.173,23.55,0.235,25.73,0.136,22.08,0.432,31.55,12.88
"2022-06-24 10:00:00",31068,11.84,57.7,22.11,37.87,2.838,0.056,0.306,-0.101,0.162,-0.207,0.342,29.07,0.38,30.15,0.172,23.48,0.233,25.66,0.136,22.07,0.423,31.33,12.88
"2022-06-24 11:00:00",31069,12.96,52.62,25.81,38.33,3.284,0.085,0.398,-0.096,0.19,-0.201,0.342,29.05,0.381,30.16,0.169,23.4,0.228,25.5,0.136,22.07,0.415,31.11,12.86
"2022-06-24 12:00:00",31070,13.66,52.34,23.58,41.13,3.762,0.104,0.488,-0.096,0.219,-0.2,0.342,29.05,0.381,30.18,0.169,23.38,0.226,25.42,0.136,22.07,0.408,30.92,12.93
"2022-06-24 13:00:00",31071,13.64,51.12,19.88,45.93,4.224,0.119,0.552,-0.096,0.266,-0.195,0.342,29.07,0.382,30.19,0.169,23.37,0.225,25.4,0.136,22.08,0.403,30.79,13.06
