"TOA5","MAT06_BLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2023-06-14.CR1","37555","MetData"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Volts"
"","","Avg","Smp","Avg","Smp","Min"
"2023-11-24 17:00:00",3861,-3.061,73.83,-3.378,74.93,12.66
"2023-11-24 18:00:00",3862,-2.406,72.31,-2.657,73.68,12.66
"2023-11-24 19:00:00",3863,-2.036,72.44,-2.299,74.29,12.68
"2023-11-24 20:00:00",3864,-1.378,71.65,-1.61,73.12,12.68
"2023-11-24 21:00:00",3865,-1.052,72.75,-1.299,74.2,12.66
"2023-11-24 22:00:00",3866,-1.396,72.21,-1.657,73.89,12.66
"2023-11-24 23:00:00",3867,-2.146,73.95,-2.452,75.25,12.68
"2023-11-25 00:00:00",3868,-4.024,76.58,-4.389,77.37,12.67
"2023-11-25 01:00:00",3869,-5.569,74.37,-6.095,75.02,12.67
"2023-11-25 02:00:00",3870,-5.796,74.75,-6.364,75.99,12.69
"2023-11-25 03:00:00",3871,-6.408,73.95,-6.983,75.5,12.67
"2023-11-25 04:00:00",3872,-6.186,74.23,-6.78,75.19,12.67
"2023-11-25 05:00:00",3873,-6.74,74.85,-7.231,75.94,12.67
"2023-11-25 06:00:00",3874,-6.598,73.23,-7.077,74.71,12.67
"2023-11-25 07:00:00",3875,-6.561,72.3,-7.097,73.88,12.67
"2023-11-25 08:00:00",3876,-6.719,74.3,-7.298,75.6,12.67
"2023-11-25 09:00:00",3877,-6.459,72.3,-7.067,73.78,12.68
"2023-11-25 10:00:00",3878,-6.943,70.93,-7.442,71.96,12.67
"2023-11-25 11:00:00",3879,-6.763,70.18,-7.367,72.3,12.67
"2023-11-25 12:00:00",3880,-6.17,66.36,-6.844,68.6,12.69
"2023-11-25 13:00:00",3881,-6.042,68.53,-6.722,69.66,12.7
"2023-11-25 14:00:00",3882,-6.765,73.37,-7.218,74.54,12.71
"2023-11-25 15:00:00",3883,-7.507,72.27,-7.951,73.82,12.69
"2023-11-25 16:00:00",3884,-7.357,72.51,-7.831,73.68,12.67
"2023-11-25 17:00:00",3885,-6.908,72.24,-7.347,73.47,12.67
"2023-11-25 18:00:00",3886,-6.834,73.2,-7.301,74.5,12.66
"2023-11-25 19:00:00",3887,-6.777,72.06,-7.289,73.61,12.66
"2023-11-25 20:00:00",3888,-6.191,70.72,-6.7,72.1,12.66
"2023-11-25 21:00:00",3889,-6.812,74.64,-7.289,75.67,12.67
"2023-11-25 22:00:00",3890,-6.711,70.35,-7.28,72.17,12.67
"2023-11-25 23:00:00",3891,-6.464,74.3,-6.976,75.39,12.67
"2023-11-26 00:00:00",3892,-7.155,69.97,-7.663,71.82,12.67
"2023-11-26 01:00:00",3893,-5.365,66.54,-6.204,68.87,12.66
"2023-11-26 02:00:00",3894,-5.475,69.28,-6.267,71.69,12.66
"2023-11-26 03:00:00",3895,-4.353,65.48,-4.863,67.68,12.66
"2023-11-26 04:00:00",3896,-3.826,61.72,-4.383,63.47,12.67
"2023-11-26 05:00:00",3897,-4.61,59.34,-5.262,60.44,12.66
"2023-11-26 06:00:00",3898,-4.656,68.71,-5.264,70.43,12.67
"2023-11-26 07:00:00",3899,-3.697,64.93,-4.364,66.72,12.67
"2023-11-26 08:00:00",3900,-2.989,65.87,-3.422,67.24,12.66
"2023-11-26 09:00:00",3901,-2.928,69.37,-3.306,70.85,12.66
"2023-11-26 10:00:00",3902,-4.439,72.19,-4.923,74.25,12.66
"2023-11-26 11:00:00",3903,-6.651,76.86,-7.257,78.96,12.67
"2023-11-26 12:00:00",3904,-7.363,75.67,-7.945,77.01,12.67
"2023-11-26 13:00:00",3905,-7.24,77.73,-7.915,78.76,12.67
"2023-11-26 14:00:00",3906,-7.053,71.5,-8.14,73.77,12.69
"2023-11-26 15:00:00",3907,-7.791,64.87,-8.87,68.48,12.66
"2023-11-26 16:00:00",3908,-7.512,71.71,-8.63,72.02,12.68
"2023-11-26 17:00:00",3909,-7.243,67.38,-8.28,70.34,12.65
"2023-11-26 18:00:00",3910,-7.348,73.57,-8.01,76.38,12.67
"2023-11-26 19:00:00",3911,-6.977,69,-7.986,70.54,12.65
"2023-11-26 20:00:00",3912,-7.122,67.44,-8.01,69.75,12.67
"2023-11-26 21:00:00",3913,-6.005,67.84,-6.531,69.59,12.66
"2023-11-26 22:00:00",3914,-5.078,67.2,-5.735,70.32,12.67
"2023-11-26 23:00:00",3915,-3.858,72.99,-4.521,74.84,12.65
"2023-11-27 00:00:00",3916,-3.081,79.05,-3.713,81.2,12.65
"2023-11-27 01:00:00",3917,-1.933,77.63,-2.314,78.69,12.65
"2023-11-27 02:00:00",3918,-1.689,67.53,-1.947,68.49,12.65
"2023-11-27 03:00:00",3919,-2.459,76.69,-2.88,78.07,12.67
"2023-11-27 04:00:00",3920,-3.803,75.51,-4.106,76.85,12.66
"2023-11-27 05:00:00",3921,-2.776,71.09,-3.143,72.67,12.66
"2023-11-27 06:00:00",3922,-3.242,72.25,-3.681,74.28,12.66
"2023-11-27 07:00:00",3923,-2.966,71.36,-3.311,72.94,12.66
"2023-11-27 08:00:00",3924,-2.798,71.35,-3.084,73.07,12.67
"2023-11-27 09:00:00",3925,-2.568,69.43,-2.972,71.11,12.66
"2023-11-27 10:00:00",3926,-2.446,68.34,-3.019,70.63,12.67
"2023-11-27 11:00:00",3927,-4.159,67.86,-4.727,70.13,12.66
"2023-11-27 12:00:00",3928,-4.313,69.46,-5.094,71.42,12.66
"2023-11-27 13:00:00",3929,-3.582,64.66,-4.721,69.46,12.68
"2023-11-27 14:00:00",3930,-3.925,68.22,-4.503,69.8,12.69
"2023-11-27 15:00:00",3931,-3.193,68.07,-3.489,69.85,12.67
"2023-11-27 16:00:00",3932,-4.049,70.95,-4.336,72.56,12.66
"2023-11-27 17:00:00",3933,-5.077,74.74,-5.463,76.25,12.66
"2023-11-27 18:00:00",3934,-4.662,71.51,-4.977,72.75,12.68
"2023-11-27 19:00:00",3935,-4.699,71.24,-5.014,72.2,12.66
"2023-11-27 20:00:00",3936,-4.692,67.7,-5.062,68.9,12.68
"2023-11-27 21:00:00",3937,-4.584,69,-4.898,70.55,12.68
"2023-11-27 22:00:00",3938,-4.248,68.96,-4.506,70.61,12.66
"2023-11-27 23:00:00",3939,-3.356,69.92,-3.842,74.93,12.66
"2023-11-28 00:00:00",3940,-4.235,86.2,-4.483,87,12.66
"2023-11-28 01:00:00",3941,-4.767,87.2,-5.086,87.8,12.68
"2023-11-28 02:00:00",3942,-5.569,91.3,-5.772,90.7,12.66
"2023-11-28 03:00:00",3943,-6.003,91.5,-6.224,91.9,12.66
"2023-11-28 04:00:00",3944,-5.842,91.2,-6.093,91.7,12.68
"2023-11-28 05:00:00",3945,-5.847,91,-6.171,90.8,12.66
"2023-11-28 06:00:00",3946,-6.201,89.6,-6.457,90.2,12.66
"2023-11-28 07:00:00",3947,-6.246,89.7,-6.473,90.4,12.66
"2023-11-28 08:00:00",3948,-6.334,89,-6.644,89.8,12.66
"2023-11-28 09:00:00",3949,-6.968,88.8,-7.385,89.8,12.66
"2023-11-28 10:00:00",3950,-7.944,87.1,-8.47,87.3,12.67
"2023-11-28 11:00:00",3951,-8.34,80.1,-8.98,81.9,12.66
"2023-11-28 12:00:00",3952,-7.695,71.84,-8.22,72.97,12.68
"2023-11-28 13:00:00",3953,-7.755,71.14,-8.08,72.37,12.7
"2023-11-28 14:00:00",3954,-8.32,68.98,-8.65,70.32,12.73
"2023-11-28 15:00:00",3955,-8.6,68.1,-8.93,69.3,12.68
"2023-11-28 16:00:00",3956,-8.7,69.31,-9,70.92,12.68
"2023-11-28 17:00:00",3957,-8.24,74.04,-8.54,75.76,12.67
"2023-11-28 18:00:00",3958,-8.05,67.85,-8.38,71.43,12.66
"2023-11-28 19:00:00",3959,-7.881,67.78,-8.22,69.77,12.66
"2023-11-28 20:00:00",3960,-8.34,69.85,-8.65,71.08,12.66
"2023-11-28 21:00:00",3961,-9.02,72.74,-9.32,73.7,12.67
"2023-11-28 22:00:00",3962,-8.64,64.15,-8.99,65.87,12.65
"2023-11-28 23:00:00",3963,-8.43,67.18,-8.75,68.34,12.65
"2023-11-29 00:00:00",3964,-8.2,63.15,-8.49,64.73,12.65
"2023-11-29 01:00:00",3965,-7.229,53.28,-7.644,55,12.66
"2023-11-29 02:00:00",3966,-6.101,63.99,-6.437,66.74,12.64
"2023-11-29 03:00:00",3967,-5.917,66.86,-6.27,68.3,12.66
"2023-11-29 04:00:00",3968,-6.175,65.08,-6.549,67.07,12.65
"2023-11-29 05:00:00",3969,-6.114,70.29,-6.443,72.35,12.66
"2023-11-29 06:00:00",3970,-5.893,73.72,-6.222,75.09,12.66
"2023-11-29 07:00:00",3971,-5.764,63.8,-6.105,66.03,12.65
"2023-11-29 08:00:00",3972,-5.554,68.02,-5.949,69.67,12.65
"2023-11-29 09:00:00",3973,-5.136,65.76,-5.504,67.61,12.65
"2023-11-29 10:00:00",3974,-5.021,62.87,-5.389,63.29,12.66
"2023-11-29 11:00:00",3975,-5.487,68.43,-5.835,69.95,12.66
"2023-11-29 12:00:00",3976,-4.994,67.3,-5.329,70.94,12.65
"2023-11-29 13:00:00",3977,-4.398,69.59,-4.728,71.37,12.66
"2023-11-29 14:00:00",3978,-3.824,60.52,-4.14,62.65,12.65
"2023-11-29 15:00:00",3979,-2.841,44.05,-3.22,44.87,12.64
"2023-11-29 16:00:00",3980,-2.701,54.2,-3.112,55.95,12.65
"2023-11-29 17:00:00",3981,-4.745,61.35,-5.255,64.44,12.64
"2023-11-29 18:00:00",3982,-4.895,65.79,-5.397,67.2,12.66
"2023-11-29 19:00:00",3983,-4.949,66.41,-5.285,67.78,12.65
"2023-11-29 20:00:00",3984,-5.08,68.63,-5.395,70,12.65
"2023-11-29 21:00:00",3985,-5.578,65.14,-5.97,66.41,12.65
"2023-11-29 22:00:00",3986,-6.479,69.76,-6.908,72.2,12.66
"2023-11-29 23:00:00",3987,-6.428,68.53,-6.785,71,12.66
"2023-11-30 00:00:00",3988,-6.672,70.72,-7.149,71.24,12.65
"2023-11-30 01:00:00",3989,-7.357,75.74,-7.743,77.08,12.65
"2023-11-30 02:00:00",3990,-7.799,74.83,-8.23,76.93,12.66
"2023-11-30 03:00:00",3991,-8.26,77.48,-8.61,77.48,12.65
"2023-11-30 04:00:00",3992,-9.85,77.51,-10.32,79.5,12.65
"2023-11-30 05:00:00",3993,-10.72,78.28,-11.21,79.99,12.66
"2023-11-30 06:00:00",3994,-10.88,72.4,-11.27,75.46,12.66
"2023-11-30 07:00:00",3995,-10.66,79.98,-10.98,81.2,12.64
"2023-11-30 08:00:00",3996,-10.68,82.8,-10.93,83.4,12.65
"2023-11-30 09:00:00",3997,-10.67,87.1,-11.05,86.5,12.65
"2023-11-30 10:00:00",3998,-11.79,87.1,-12.04,88,12.65
"2023-11-30 11:00:00",3999,-11.98,90.7,-12.16,91.1,12.64
"2023-11-30 12:00:00",4000,-12.16,90.1,-12.4,89.5,12.64
"2023-11-30 13:00:00",4001,-12.21,89.4,-12.38,89.4,12.65
"2023-11-30 14:00:00",4002,-12.62,90.2,-12.74,90.7,12.66
"2023-11-30 15:00:00",4003,-12.73,89.3,-12.85,90.3,12.64
"2023-11-30 16:00:00",4004,-12.73,89.1,-12.83,89.6,12.65
"2023-11-30 17:00:00",4005,-12.42,88.7,-12.48,88.7,12.64
"2023-11-30 18:00:00",4006,-12.23,90.3,-12.28,90.4,12.65
"2023-11-30 19:00:00",4007,-11.89,89.8,-11.97,90.3,12.65
"2023-11-30 20:00:00",4008,-11.67,88.8,-11.72,89.1,12.64
"2023-11-30 21:00:00",4009,-11.45,88.5,-11.49,88.6,12.65
"2023-11-30 22:00:00",4010,-11.34,88.4,-11.4,88.4,12.64
"2023-11-30 23:00:00",4011,-11.87,87.6,-11.91,87.6,12.64
"2023-12-01 00:00:00",4012,-12.17,88,-12.24,87.9,12.65
"2023-12-01 01:00:00",4013,-11.44,88.5,-11.48,88.6,12.64
"2023-12-01 02:00:00",4014,-10.9,88.6,-11.03,88.6,12.64
"2023-12-01 03:00:00",4015,-10.1,89.5,-10.22,89.5,12.64
"2023-12-01 04:00:00",4016,-9.77,89.3,-9.91,89.2,12.64
"2023-12-01 05:00:00",4017,-9.62,89.3,-9.82,89,12.64
"2023-12-01 06:00:00",4018,-10.39,89.3,-10.46,89.4,12.65
"2023-12-01 07:00:00",4019,-9.89,90.1,-10.15,90.3,12.65
"2023-12-01 08:00:00",4020,-10.35,89.7,-10.77,90,12.65
"2023-12-01 09:00:00",4021,-11.11,90.3,-11.51,90.7,12.64
"2023-12-01 10:00:00",4022,-11.14,90.4,-11.81,90.3,12.64
"2023-12-01 11:00:00",4023,-10.9,87.9,-11.46,88,12.65
"2023-12-01 12:00:00",4024,-10.31,85.4,-11.11,86.4,12.64
"2023-12-01 13:00:00",4025,-9.51,74.09,-10.33,77.18,12.66
"2023-12-01 14:00:00",4026,-8.76,67.75,-9.61,71.67,12.65
"2023-12-01 15:00:00",4027,-9,68.44,-9.86,71.8,12.65
"2023-12-01 16:00:00",4028,-9.31,73.97,-10.19,77.1,12.64
"2023-12-01 17:00:00",4029,-10.28,76.48,-11.17,78.09,12.65
"2023-12-01 18:00:00",4030,-11.25,73.17,-12.21,75.3,12.65
"2023-12-01 19:00:00",4031,-10.33,74.81,-11.07,75.94,12.64
"2023-12-01 20:00:00",4032,-9.81,73.25,-10.67,75.93,12.64
"2023-12-01 21:00:00",4033,-10.91,78.04,-11.86,78.69,12.63
"2023-12-01 22:00:00",4034,-11.96,74.58,-12.86,75.78,12.65
"2023-12-01 23:00:00",4035,-12.42,73.25,-13.34,75.14,12.63
"2023-12-02 00:00:00",4036,-11.35,68.15,-12.16,69.87,12.63
"2023-12-02 01:00:00",4037,-12.26,69.84,-13.04,73.51,12.63
"2023-12-02 02:00:00",4038,-10.91,68.46,-12,69.63,12.65
"2023-12-02 03:00:00",4039,-10.69,67.22,-11.8,69.04,12.64
"2023-12-02 04:00:00",4040,-10.92,65.56,-11.61,67.56,12.64
"2023-12-02 05:00:00",4041,-10.78,65.18,-11.62,67.76,12.64
"2023-12-02 06:00:00",4042,-11.25,65.01,-11.99,67.42,12.63
"2023-12-02 07:00:00",4043,-10.68,65.29,-11.49,66.52,12.63
"2023-12-02 08:00:00",4044,-11.25,66.47,-12.3,67.84,12.63
"2023-12-02 09:00:00",4045,-11.71,65.98,-12.55,66.64,12.63
"2023-12-02 10:00:00",4046,-11.87,62.82,-12.59,67.02,12.64
"2023-12-02 11:00:00",4047,-10.31,63.19,-11.07,66.56,12.64
"2023-12-02 12:00:00",4048,-9.98,68.3,-10.93,69.61,12.63
"2023-12-02 13:00:00",4049,-10.85,65.63,-11.64,67.48,12.65
"2023-12-02 14:00:00",4050,-10.37,63.02,-11.15,65.15,12.65
"2023-12-02 15:00:00",4051,-9.3,68.64,-10.15,70.81,12.63
"2023-12-02 16:00:00",4052,-10.65,70.13,-11.36,71.64,12.64
"2023-12-02 17:00:00",4053,-9.82,68.35,-10.88,70.65,12.63
"2023-12-02 18:00:00",4054,-10.24,71.06,-11.06,71.74,12.64
"2023-12-02 19:00:00",4055,-9.46,67.27,-10.32,70.09,12.63
"2023-12-02 20:00:00",4056,-10.01,68.57,-11.03,70.5,12.63
"2023-12-02 21:00:00",4057,-9.6,65,-10.84,69.33,12.63
"2023-12-02 22:00:00",4058,-11.37,68.04,-12.36,72.24,12.62
"2023-12-02 23:00:00",4059,-12.49,69.72,-13.62,72.33,12.63
"2023-12-03 00:00:00",4060,-12.38,68.04,-13.36,69.58,12.64
"2023-12-03 01:00:00",4061,-12.54,66.56,-13.38,69.31,12.64
"2023-12-03 02:00:00",4062,-12.78,64.84,-13.65,66.59,12.62
"2023-12-03 03:00:00",4063,-13.06,62.64,-13.99,65.32,12.62
"2023-12-03 04:00:00",4064,-13.13,62.4,-14.01,64.12,12.63
"2023-12-03 05:00:00",4065,-14.02,66.21,-14.79,68.35,12.62
"2023-12-03 06:00:00",4066,-14.47,62.26,-15.11,65.32,12.62
"2023-12-03 07:00:00",4067,-14.43,68.12,-15.18,68.29,12.62
"2023-12-03 08:00:00",4068,-14.47,60.53,-15.42,63.62,12.63
"2023-12-03 09:00:00",4069,-13.92,71.43,-14.54,72.08,12.62
"2023-12-03 10:00:00",4070,-15.94,73.12,-16.4,74.36,12.63
"2023-12-03 11:00:00",4071,-15.37,70.9,-15.72,72.1,12.62
"2023-12-03 12:00:00",4072,-15.33,71.28,-15.99,70.08,12.62
"2023-12-03 13:00:00",4073,-17.06,78.44,-17.34,79.23,12.63
"2023-12-03 14:00:00",4074,-16.69,87.4,-17.08,88.1,12.64
"2023-12-03 15:00:00",4075,-16.76,84.7,-17.17,86.1,12.62
"2023-12-03 16:00:00",4076,-16.6,86.7,-17,86.3,12.61
"2023-12-03 17:00:00",4077,-18.58,85,-19.06,85.6,12.61
"2023-12-03 18:00:00",4078,-18.96,84,-19.27,84.1,12.62
"2023-12-03 19:00:00",4079,-19.13,85.2,-19.43,85.1,12.61
"2023-12-03 20:00:00",4080,-18.52,82.5,-19.11,82.5,12.61
"2023-12-03 21:00:00",4081,-20.62,81.1,-20.86,81.4,12.61
"2023-12-03 22:00:00",4082,-21.39,81.8,-21.67,81.9,12.62
"2023-12-03 23:00:00",4083,-21.58,81.6,-21.79,81.9,12.62
"2023-12-04 00:00:00",4084,-20.57,81.2,-20.91,81.3,12.61
"2023-12-04 01:00:00",4085,-20.49,81.2,-20.77,81.1,12.62
"2023-12-04 02:00:00",4086,-20.92,81.3,-21.4,80.8,12.62
"2023-12-04 03:00:00",4087,-20.9,81.9,-21.84,81.9,12.62
"2023-12-04 04:00:00",4088,-20.73,77.4,-21.34,78.81,12.61
"2023-12-04 05:00:00",4089,-21.55,81.2,-21.88,81.2,12.62
"2023-12-04 06:00:00",4090,-20.5,81.7,-20.89,81.6,12.6
"2023-12-04 07:00:00",4091,-20.01,81.6,-20.23,81.1,12.6
"2023-12-04 08:00:00",4092,-19.91,79.42,-20.26,79.01,12.62
"2023-12-04 09:00:00",4093,-20.72,81.7,-20.98,81.6,12.61
"2023-12-04 10:00:00",4094,-20.41,82.5,-20.64,82.5,12.62
"2023-12-04 11:00:00",4095,-18.87,82.7,-19.24,82.9,12.61
"2023-12-04 12:00:00",4096,-18.57,83.4,-18.99,83.7,12.6
"2023-12-04 13:00:00",4097,-18.76,83.1,-19.16,83.9,12.61
"2023-12-04 14:00:00",4098,-19.82,82.1,-20.1,81.8,12.62
"2023-12-04 15:00:00",4099,-19.18,83.8,-19.79,83.3,12.61
"2023-12-04 16:00:00",4100,-17.84,82.4,-18.72,81.9,12.6
"2023-12-04 17:00:00",4101,-17.15,83.5,-17.79,83.4,12.61
"2023-12-04 18:00:00",4102,-18.41,82.7,-19.15,82.7,12.61
"2023-12-04 19:00:00",4103,-17.94,82.3,-18.98,82.2,12.61
"2023-12-04 20:00:00",4104,-19.27,81.2,-19.99,81.6,12.61
"2023-12-04 21:00:00",4105,-19.6,82,-20.36,81.2,12.6
"2023-12-04 22:00:00",4106,-18.84,82.7,-19.84,82.6,12.61
"2023-12-04 23:00:00",4107,-19.28,79.98,-19.98,82.6,12.6
"2023-12-05 00:00:00",4108,-17.87,73.37,-18.87,81.3,12.61
"2023-12-05 01:00:00",4109,-17.48,72.3,-18.03,81.5,12.61
"2023-12-05 02:00:00",4110,-16.55,77.2,-17.17,82.2,12.61
"2023-12-05 03:00:00",4111,-17.92,73.63,-18.62,77.9,12.61
"2023-12-05 04:00:00",4112,-19.38,69.9,-20.22,74.27,12.6
"2023-12-05 05:00:00",4113,-18.67,68.06,-19.1,71.23,12.61
"2023-12-05 06:00:00",4114,-18.79,74.19,-19.41,75.39,12.61
"2023-12-05 07:00:00",4115,-20.11,72,-20.36,73.2,12.61
"2023-12-05 08:00:00",4116,-18.85,65.72,-19.05,67.44,12.6
"2023-12-05 09:00:00",4117,-16.92,69.22,-17.11,70.39,12.6
"2023-12-05 10:00:00",4118,-15.04,80.3,-15.28,81.5,12.6
"2023-12-05 11:00:00",4119,-15.18,76.6,-15.36,78.53,12.61
"2023-12-05 12:00:00",4120,-15.14,78.25,-15.32,79.8,12.61
"2023-12-05 13:00:00",4121,-15.95,84.2,-16.09,84.2,12.6
"2023-12-05 14:00:00",4122,-15.82,84.9,-16.01,85.4,12.61
"2023-12-05 15:00:00",4123,-15.5,86,-15.66,86.2,12.61
"2023-12-05 16:00:00",4124,-15.02,85.6,-15.15,85.9,12.6
"2023-12-05 17:00:00",4125,-15.18,85.7,-15.32,86.3,12.62
"2023-12-05 18:00:00",4126,-15.87,85.2,-15.96,87.1,12.62
"2023-12-05 19:00:00",4127,-17.49,84.4,-17.57,84.7,12.62
"2023-12-05 20:00:00",4128,-16.7,84.1,-16.79,84.6,12.62
"2023-12-05 21:00:00",4129,-15.62,85.4,-15.74,85.7,12.62
"2023-12-05 22:00:00",4130,-15.03,84.9,-15.12,85,12.61
"2023-12-05 23:00:00",4131,-14.63,85.7,-14.76,85.8,12.6
"2023-12-06 00:00:00",4132,-13.87,83.5,-13.95,84.4,12.62
"2023-12-06 01:00:00",4133,-15.06,81.2,-15.19,81.8,12.61
"2023-12-06 02:00:00",4134,-14.42,77.22,-14.51,78.04,12.61
"2023-12-06 03:00:00",4135,-13.61,79.68,-13.74,80.4,12.62
"2023-12-06 04:00:00",4136,-13.08,80.2,-13.23,80.7,12.61
"2023-12-06 05:00:00",4137,-13.25,81.6,-13.39,81.9,12.61
"2023-12-06 06:00:00",4138,-13.56,83.3,-13.65,83.5,12.61
"2023-12-06 07:00:00",4139,-13.79,86.9,-13.84,86.9,12.62
"2023-12-06 08:00:00",4140,-14.34,86.1,-14.51,86.6,12.62
"2023-12-06 09:00:00",4141,-14.69,85.1,-14.97,85.5,12.62
"2023-12-06 10:00:00",4142,-16.1,82.7,-16.55,83.1,12.61
"2023-12-06 11:00:00",4143,-17.35,85.5,-17.77,86.5,12.62
"2023-12-06 12:00:00",4144,-18.66,83.1,-19.36,83.1,12.61
"2023-12-06 13:00:00",4145,-19.53,81.2,-20.3,80.6,12.61
"2023-12-06 14:00:00",4146,-19.67,78.56,-20.23,77.94,12.63
"2023-12-06 15:00:00",4147,-20.67,82.5,-21.71,81.9,12.61
"2023-12-06 16:00:00",4148,-19.78,84.4,-20.54,84.3,12.62
"2023-12-06 17:00:00",4149,-18.91,81.8,-19.96,81.1,12.61
"2023-12-06 18:00:00",4150,-18.36,77.39,-19.55,79.04,12.62
"2023-12-06 19:00:00",4151,-18.67,70.55,-19.3,78.64,12.62
"2023-12-06 20:00:00",4152,-16.7,64.06,-17.58,67.67,12.62
"2023-12-06 21:00:00",4153,-16.9,65.61,-17.31,66.6,12.6
"2023-12-06 22:00:00",4154,-16.24,63.26,-16.59,64.54,12.6
"2023-12-06 23:00:00",4155,-15.74,62.45,-16.22,64.96,12.61
"2023-12-07 00:00:00",4156,-15.93,67.27,-16.35,67.82,12.6
"2023-12-07 01:00:00",4157,-17.97,59.72,-18.5,61.34,12.61
"2023-12-07 02:00:00",4158,-17.41,60,-18.36,61.69,12.61
"2023-12-07 03:00:00",4159,-19.42,61.6,-20.05,63.18,12.6
"2023-12-07 04:00:00",4160,-19.06,56.78,-19.71,58.47,12.61
"2023-12-07 05:00:00",4161,-19.14,59.09,-19.94,60.71,12.61
"2023-12-07 06:00:00",4162,-20.04,61.27,-20.75,62.58,12.61
"2023-12-07 07:00:00",4163,-19.83,58.24,-20.55,60.58,12.6
"2023-12-07 08:00:00",4164,-19.77,54.31,-20.34,56.24,12.59
"2023-12-07 09:00:00",4165,-19.83,55.47,-20.25,57.4,12.6
"2023-12-07 10:00:00",4166,-19.66,49.62,-20.23,52.17,12.59
"2023-12-07 11:00:00",4167,-18.81,49.97,-19.57,52.62,12.59
"2023-12-07 12:00:00",4168,-18.07,46.04,-18.85,49.21,12.59
"2023-12-07 13:00:00",4169,-17.85,47.65,-18.65,50.23,12.61
"2023-12-07 14:00:00",4170,-18.08,51.06,-18.91,53.4,12.6
"2023-12-07 15:00:00",4171,-18.06,45.07,-18.85,48.41,12.58
"2023-12-07 16:00:00",4172,-17.9,46.52,-18.7,49.37,12.59
"2023-12-07 17:00:00",4173,-18.33,45.76,-19.18,49.23,12.59
"2023-12-07 18:00:00",4174,-18.05,44.87,-19.06,48.73,12.59
"2023-12-07 19:00:00",4175,-18.68,42.32,-19.73,45.77,12.59
"2023-12-07 20:00:00",4176,-16.89,35.92,-17.59,37.09,12.59
"2023-12-07 21:00:00",4177,-15.8,36.81,-16.32,38.6,12.59
"2023-12-07 22:00:00",4178,-14.79,32.88,-15.67,34.33,12.58
"2023-12-07 23:00:00",4179,-15.47,34.32,-16.25,35.6,12.59
"2023-12-08 00:00:00",4180,-17.08,39.42,-17.86,40.66,12.58
"2023-12-08 01:00:00",4181,-18.54,45.63,-19.41,48.59,12.58
"2023-12-08 02:00:00",4182,-19.82,50.97,-20.58,52.69,12.59
"2023-12-08 03:00:00",4183,-20.1,44.96,-20.84,49.02,12.58
"2023-12-08 04:00:00",4184,-19.14,49.84,-20.15,52.66,12.59
"2023-12-08 05:00:00",4185,-18.9,41.95,-19.79,45.33,12.58
"2023-12-08 06:00:00",4186,-18.46,42.19,-19.14,43.8,12.59
"2023-12-08 07:00:00",4187,-18.84,43.49,-19.43,45.39,12.57
"2023-12-08 08:00:00",4188,-18.51,48.9,-19.13,50.62,12.59
"2023-12-08 09:00:00",4189,-19.29,44.66,-19.89,47.38,12.59
"2023-12-08 10:00:00",4190,-19.16,49.42,-19.82,49.97,12.57
"2023-12-08 11:00:00",4191,-20.26,51.12,-20.66,52.56,12.57
"2023-12-08 12:00:00",4192,-21.44,53.78,-21.87,55.13,12.59
"2023-12-08 13:00:00",4193,-22.77,55.72,-23.11,57.03,12.58
"2023-12-08 14:00:00",4194,-23.21,63.66,-23.75,63.94,12.59
"2023-12-08 15:00:00",4195,-23.74,59.32,-24.13,59.73,12.57
"2023-12-08 16:00:00",4196,-24.12,64.28,-24.42,63.53,12.58
"2023-12-08 17:00:00",4197,-24.97,70.29,-25.45,71.81,12.57
"2023-12-08 18:00:00",4198,-26.39,79.82,-26.76,79.99,12.57
"2023-12-08 19:00:00",4199,-27.13,81.8,-27.52,81.4,12.58
"2023-12-08 20:00:00",4200,-27.46,76.64,-27.77,77.08,12.57
"2023-12-08 21:00:00",4201,-28.32,75.71,-28.54,75.64,12.58
"2023-12-08 22:00:00",4202,-28.15,75.43,-28.44,75.74,12.58
"2023-12-08 23:00:00",4203,-28.67,75.74,-28.98,75.91,12.58
"2023-12-09 00:00:00",4204,-28.18,76.28,-28.44,76.49,12.57
"2023-12-09 01:00:00",4205,-27.62,75.89,-27.92,76.1,12.56
"2023-12-09 02:00:00",4206,-27.21,76.92,-27.28,77.12,12.57
"2023-12-09 03:00:00",4207,-25.88,77.72,-25.93,77.86,12.56
"2023-12-09 04:00:00",4208,-25.28,77.83,-25.34,77.89,12.56
"2023-12-09 05:00:00",4209,-25.14,77.68,-25.16,77.71,12.57
"2023-12-09 06:00:00",4210,-25.16,77.62,-25.23,77.72,12.56
"2023-12-09 07:00:00",4211,-25.07,77.89,-25.14,77.86,12.57
"2023-12-09 08:00:00",4212,-24.93,77.93,-24.95,77.96,12.56
"2023-12-09 09:00:00",4213,-24.98,77.03,-25.08,76.72,12.58
"2023-12-09 10:00:00",4214,-26.07,77.27,-26.24,77.58,12.56
"2023-12-09 11:00:00",4215,-25.52,77.72,-25.64,77.83,12.58
